nohup: ignoring input
[INFO] Outputs:
  images : /home/nitzandu/synthetic-to-real-chessboard/outputs/cut_1_8X8_new/images
  weights: /home/nitzandu/synthetic-to-real-chessboard/outputs/cut_1_8X8_new/weights
  logs   : /home/nitzandu/synthetic-to-real-chessboard/outputs/cut_1_8X8_new/losses.csv
[INFO] device: cuda
[INFO] Found 89280 images under /home/nitzandu/synthetic-to-real-chessboard/datasets/cut_8X8/synthetic
[INFO] Found 32416 images under /home/nitzandu/synthetic-to-real-chessboard/datasets/cut_8X8/real
[INFO] Resumed from /home/nitzandu/synthetic-to-real-chessboard/outputs/cut_1_8X8_new/weights/latest.pt (next epoch: 23)
[E023 step 100] D: 0.1601 | G: 2.1764 | NCE: 1.5134 | ID: 0.0334
[E023 step 15700] D: 0.1570 | G: 2.0316 | NCE: 1.3963 | ID: 0.0330
[E023 step 15800] D: 0.1584 | G: 2.0804 | NCE: 1.4395 | ID: 0.0330
[E023 step 15900] D: 0.1515 | G: 2.1298 | NCE: 1.4641 | ID: 0.0364
[E023 step 16000] D: 0.1681 | G: 2.0649 | NCE: 1.4276 | ID: 0.0379
[E023 step 16100] D: 0.1632 | G: 2.1069 | NCE: 1.4784 | ID: 0.0382
[E023 step 16200] D: 0.1643 | G: 2.2622 | NCE: 1.6019 | ID: 0.0343
[E023 step 16300] D: 0.1594 | G: 2.1616 | NCE: 1.5158 | ID: 0.0344
[E023 step 16400] D: 0.1563 | G: 1.9292 | NCE: 1.2955 | ID: 0.0343
[E023 step 16500] D: 0.1589 | G: 2.0621 | NCE: 1.4093 | ID: 0.0349
[E023 step 16600] D: 0.1641 | G: 1.9177 | NCE: 1.2906 | ID: 0.0331
[E023 step 16700] D: 0.1553 | G: 2.0115 | NCE: 1.3602 | ID: 0.0362
[E023 step 16800] D: 0.1649 | G: 1.9814 | NCE: 1.3476 | ID: 0.0340
[E023 step 16900] D: 0.1715 | G: 1.9882 | NCE: 1.3728 | ID: 0.0334
[E023 step 17000] D: 0.1728 | G: 2.0431 | NCE: 1.4013 | ID: 0.0347
[E023 step 17100] D: 0.1553 | G: 2.0400 | NCE: 1.4004 | ID: 0.0321
[E023 step 17200] D: 0.1565 | G: 2.1147 | NCE: 1.4741 | ID: 0.0358
[E023 step 17300] D: 0.1680 | G: 2.0941 | NCE: 1.4564 | ID: 0.0317
[E023 step 17400] D: 0.1716 | G: 1.9591 | NCE: 1.3317 | ID: 0.0342
[E023 step 17500] D: 0.1588 | G: 2.0144 | NCE: 1.3874 | ID: 0.0341
[E023 step 17600] D: 0.1597 | G: 2.1333 | NCE: 1.4932 | ID: 0.0306
[E023 step 17700] D: 0.1571 | G: 2.0562 | NCE: 1.4065 | ID: 0.0312
[E023 step 17800] D: 0.1532 | G: 2.1087 | NCE: 1.4563 | ID: 0.0309
[E023 step 17900] D: 0.1597 | G: 2.1725 | NCE: 1.5134 | ID: 0.0334
[E023 step 18000] D: 0.1472 | G: 2.0709 | NCE: 1.4077 | ID: 0.0318
[E023 step 18100] D: 0.1583 | G: 2.1185 | NCE: 1.4623 | ID: 0.0332
[E023 step 18200] D: 0.1702 | G: 2.1127 | NCE: 1.4836 | ID: 0.0343
[E023 step 18300] D: 0.1493 | G: 2.3506 | NCE: 1.6888 | ID: 0.0366
[E023 step 18400] D: 0.1406 | G: 2.1529 | NCE: 1.4647 | ID: 0.0343
[E023 step 18500] D: 0.1665 | G: 2.0785 | NCE: 1.4505 | ID: 0.0332
[E023 step 18600] D: 0.1579 | G: 2.1103 | NCE: 1.4697 | ID: 0.0313
[E023 step 18700] D: 0.1540 | G: 2.0500 | NCE: 1.4154 | ID: 0.0340
[E023 step 18800] D: 0.1602 | G: 2.2355 | NCE: 1.6014 | ID: 0.0326
[E023 step 18900] D: 0.1642 | G: 2.1412 | NCE: 1.4971 | ID: 0.0349
[E023 step 19000] D: 0.1501 | G: 2.0046 | NCE: 1.3418 | ID: 0.0340
[E023 step 19100] D: 0.1648 | G: 2.0873 | NCE: 1.4516 | ID: 0.0324
[E023 step 19200] D: 0.1611 | G: 2.0034 | NCE: 1.3581 | ID: 0.0321
[E023 step 19300] D: 0.1702 | G: 2.0629 | NCE: 1.4228 | ID: 0.0329
[E023 step 19400] D: 0.1588 | G: 2.0368 | NCE: 1.3933 | ID: 0.0340
[E023 step 19500] D: 0.1599 | G: 2.1941 | NCE: 1.5618 | ID: 0.0321
[E023 step 19600] D: 0.1575 | G: 2.1142 | NCE: 1.4737 | ID: 0.0331
[E023 step 19700] D: 0.1574 | G: 2.1077 | NCE: 1.4641 | ID: 0.0336
[E023 step 19800] D: 0.1634 | G: 2.1117 | NCE: 1.4743 | ID: 0.0338
[E023 step 19900] D: 0.1546 | G: 2.0461 | NCE: 1.4083 | ID: 0.0350
[E023 step 20000] D: 0.1528 | G: 2.0264 | NCE: 1.3542 | ID: 0.0346
[E023 step 20100] D: 0.1724 | G: 2.0554 | NCE: 1.4261 | ID: 0.0352
[E023 step 20200] D: 0.1742 | G: 1.9882 | NCE: 1.3649 | ID: 0.0359
[E023 step 20300] D: 0.1675 | G: 2.0527 | NCE: 1.4249 | ID: 0.0348
[E023 step 20400] D: 0.1612 | G: 2.0310 | NCE: 1.3930 | ID: 0.0343
[E023 step 20500] D: 0.1644 | G: 2.0048 | NCE: 1.3798 | ID: 0.0365
[E023 step 20600] D: 0.1519 | G: 2.1243 | NCE: 1.4868 | ID: 0.0329
[E023 step 20700] D: 0.1751 | G: 2.0268 | NCE: 1.4042 | ID: 0.0333
[E023 step 20800] D: 0.1612 | G: 1.9327 | NCE: 1.3008 | ID: 0.0345
[E023 step 20900] D: 0.1685 | G: 2.0215 | NCE: 1.3987 | ID: 0.0323
[E023 step 21000] D: 0.1793 | G: 1.9479 | NCE: 1.3435 | ID: 0.0344
[E023 step 21100] D: 0.1515 | G: 2.0105 | NCE: 1.3602 | ID: 0.0328
[E023 step 21200] D: 0.1706 | G: 1.9226 | NCE: 1.3116 | ID: 0.0355
[E023 step 21300] D: 0.1623 | G: 2.0548 | NCE: 1.4219 | ID: 0.0340
[E023 step 21400] D: 0.1634 | G: 2.0998 | NCE: 1.4563 | ID: 0.0348
[E023 step 21500] D: 0.1635 | G: 2.1287 | NCE: 1.4970 | ID: 0.0313
[E023 step 21600] D: 0.1745 | G: 2.0293 | NCE: 1.4000 | ID: 0.0318
[E023 step 21700] D: 0.1624 | G: 2.0242 | NCE: 1.3963 | ID: 0.0357
[E023 step 21800] D: 0.1535 | G: 2.1145 | NCE: 1.4638 | ID: 0.0324
[E023 step 21900] D: 0.1718 | G: 1.9977 | NCE: 1.3794 | ID: 0.0326
[E023 step 22000] D: 0.1763 | G: 1.8533 | NCE: 1.2445 | ID: 0.0324
[E023 step 22100] D: 0.1615 | G: 2.0898 | NCE: 1.4596 | ID: 0.0342
[E023 step 22200] D: 0.1623 | G: 2.0088 | NCE: 1.3705 | ID: 0.0333
[E023 step 22300] D: 0.1574 | G: 2.0035 | NCE: 1.3704 | ID: 0.0335
[E023 step 22400] D: 0.1509 | G: 2.0224 | NCE: 1.3723 | ID: 0.0304
[E023 step 22500] D: 0.1599 | G: 1.9723 | NCE: 1.3389 | ID: 0.0342
[E023 step 22600] D: 0.1645 | G: 2.0081 | NCE: 1.3798 | ID: 0.0306
[E023 step 22700] D: 0.1591 | G: 2.0442 | NCE: 1.4106 | ID: 0.0330
[E023 step 22800] D: 0.1719 | G: 2.0027 | NCE: 1.3779 | ID: 0.0330
[E023 step 22900] D: 0.1603 | G: 2.0685 | NCE: 1.4214 | ID: 0.0330
[E023 step 23000] D: 0.1611 | G: 2.0344 | NCE: 1.3940 | ID: 0.0309
[E023 step 23100] D: 0.1586 | G: 2.0098 | NCE: 1.3655 | ID: 0.0359
[E023 step 23200] D: 0.1527 | G: 2.1271 | NCE: 1.4682 | ID: 0.0367
[E023 step 23300] D: 0.1671 | G: 2.0675 | NCE: 1.4374 | ID: 0.0344
[E023 step 23400] D: 0.1646 | G: 2.0689 | NCE: 1.4246 | ID: 0.0324
[E023 step 23500] D: 0.1704 | G: 2.0576 | NCE: 1.4332 | ID: 0.0349
[E023 step 23600] D: 0.1759 | G: 2.0196 | NCE: 1.3968 | ID: 0.0312
[E023 step 23700] D: 0.1718 | G: 2.0274 | NCE: 1.4145 | ID: 0.0350
[E023 step 23800] D: 0.1629 | G: 1.9962 | NCE: 1.3666 | ID: 0.0325
[E023 step 23900] D: 0.1631 | G: 2.0324 | NCE: 1.4054 | ID: 0.0322
[E023 step 24000] D: 0.1621 | G: 2.1303 | NCE: 1.5186 | ID: 0.0308
[E023 step 24100] D: 0.1610 | G: 2.1045 | NCE: 1.4659 | ID: 0.0342
[E023 step 24200] D: 0.1539 | G: 2.0656 | NCE: 1.4037 | ID: 0.0349
[E023 step 24300] D: 0.1713 | G: 2.0772 | NCE: 1.4516 | ID: 0.0341
[E023 step 24400] D: 0.1614 | G: 2.0956 | NCE: 1.4721 | ID: 0.0307
[E023 step 24500] D: 0.1623 | G: 2.1476 | NCE: 1.5105 | ID: 0.0335
[E023 step 24600] D: 0.1551 | G: 2.0650 | NCE: 1.4124 | ID: 0.0341
[E023 step 24700] D: 0.1489 | G: 2.0840 | NCE: 1.4022 | ID: 0.0347
[E023 step 24800] D: 0.1631 | G: 2.1628 | NCE: 1.5111 | ID: 0.0334
[E023 step 24900] D: 0.1738 | G: 1.9968 | NCE: 1.3821 | ID: 0.0336
[E023 step 25000] D: 0.1595 | G: 1.9905 | NCE: 1.3757 | ID: 0.0332
[E023 step 25100] D: 0.1549 | G: 2.0489 | NCE: 1.3984 | ID: 0.0317
[E023 step 25200] D: 0.1658 | G: 2.0080 | NCE: 1.3763 | ID: 0.0341
[E023 step 25300] D: 0.1696 | G: 2.0654 | NCE: 1.4420 | ID: 0.0339
[E023 step 25400] D: 0.1702 | G: 1.9463 | NCE: 1.3269 | ID: 0.0342
[E023 step 25500] D: 0.1550 | G: 1.9955 | NCE: 1.3541 | ID: 0.0350
[E023 step 25600] D: 0.1566 | G: 2.0832 | NCE: 1.4352 | ID: 0.0327
[E023 step 25700] D: 0.1640 | G: 2.0957 | NCE: 1.4616 | ID: 0.0357
[E023 step 25800] D: 0.1667 | G: 2.0231 | NCE: 1.3741 | ID: 0.0331
[E023 step 25900] D: 0.1638 | G: 2.0659 | NCE: 1.4374 | ID: 0.0319
[E023 step 26000] D: 0.1620 | G: 2.0364 | NCE: 1.3911 | ID: 0.0343
[E023 step 26100] D: 0.1638 | G: 2.1082 | NCE: 1.4674 | ID: 0.0338
[E023 step 26200] D: 0.1567 | G: 2.1536 | NCE: 1.4998 | ID: 0.0355
[E023 step 26300] D: 0.1584 | G: 2.0291 | NCE: 1.3805 | ID: 0.0358
[E023 step 26400] D: 0.1677 | G: 2.0783 | NCE: 1.4475 | ID: 0.0327
[E023 step 26500] D: 0.1459 | G: 2.1168 | NCE: 1.4638 | ID: 0.0344
[E023 step 26600] D: 0.1655 | G: 2.0194 | NCE: 1.4050 | ID: 0.0356
[E023 step 26700] D: 0.1689 | G: 1.9325 | NCE: 1.3132 | ID: 0.0306
[E023 step 26800] D: 0.1648 | G: 2.0078 | NCE: 1.3695 | ID: 0.0316
[E023 step 26900] D: 0.1641 | G: 2.0327 | NCE: 1.3886 | ID: 0.0322
[E023 step 27000] D: 0.1597 | G: 2.0439 | NCE: 1.4043 | ID: 0.0310
[E023 step 27100] D: 0.1722 | G: 1.9793 | NCE: 1.3621 | ID: 0.0343
[E023 step 27200] D: 0.1687 | G: 1.9975 | NCE: 1.3783 | ID: 0.0348
[E023 step 27300] D: 0.1654 | G: 2.0041 | NCE: 1.3638 | ID: 0.0337
[E023 step 27400] D: 0.1555 | G: 2.1314 | NCE: 1.4778 | ID: 0.0339
[E023 step 27500] D: 0.1514 | G: 2.0491 | NCE: 1.3997 | ID: 0.0345
[E023 step 27600] D: 0.1564 | G: 2.0936 | NCE: 1.4462 | ID: 0.0338
[E023 step 27700] D: 0.1566 | G: 2.0500 | NCE: 1.4033 | ID: 0.0349
[E023 step 27800] D: 0.1732 | G: 2.1302 | NCE: 1.4880 | ID: 0.0357
[E023 step 27900] D: 0.1636 | G: 1.9859 | NCE: 1.3648 | ID: 0.0325
[E023 step 28000] D: 0.1499 | G: 2.0866 | NCE: 1.4314 | ID: 0.0332
[E023 step 28100] D: 0.1634 | G: 1.9564 | NCE: 1.3350 | ID: 0.0358
[E023 step 28200] D: 0.1640 | G: 2.0078 | NCE: 1.3715 | ID: 0.0366
